id,username,posts,followers,following,caption,caption_length,taken_at,video_duration,hashtag_count,mention_count,like_count,comment_count,view_count,summary,summary_title,summary_topic,summary_length,avg_brightness,std_brightness,avg_db,std_db,avg_frequency,std_frequency
754,dokter.ikan.indonesia,399.0,283472.0,359.0,"Russel sayang… kamu harus tau kalo owner kamu segitu sayangnya sama kamu, tapi kamu putuskan utk pergi🥀🥀
Semoga aku ngga menghadapi Russel-russel lainnya, huhu walaupun ngga mungkin sih😭😭

#fish #dokterikan #dokterikanindonesia #ikan #animal #koi #animallovers #fishvet #koifish #fishtank",288,2025-02-08T09:54:54,82.967,10,0,9914,84,429720.0,"Video ini menceritakan kasus Rasul, seekor ikan tamasaba yang mengalami gangguan berenang terbalik akibat lemak visceral berlebih dan ukuran gelembung renang yang besar. Untuk membantu Rasul, dilakukan operasi dengan memotong ususnya guna menurunkan berat badan. Operasi ini berlangsung selama dua jam. Dalam video tersebut, juga dibagikan informasi tentang asal-usul ikan tamasaba dari Jepang, kepopulerannya di Indonesia, dan harganya yang relatif terjangkau. Sayangnya, Rasul tidak bertahan hidup hingga lima hari pasca operasi.",Operasi Ikan Tamasaba Rasul untuk Mengatasi Gangguan Berenang,Other,531,100.7948409,17.96912647,-9.388057,3.7518356,1996.056093,1159.764684
718,aant_otomotif,3833.0,61730.0,1145.0,"Ini adalah Honda CB650R, moge yang pengoperasian giginya kayak motor bebek bisa tinggal injak dan congkel tanpa perlu menarik tuas kopling. 

Bisa begitu karena dibekali teknologi Honda E-Clutch. Memudahkan banget dan bikin lebih nyaman.

.
.
#otomotif #motorcycle #motorbaru #reels #reelsinstagram #reelsvideo #bigbike #honda #cb650r #hondacb650r #eclutch #supra",363,2025-07-21T03:17:05,71.586,12,0,10768,463,477879.0,"Video ini membahas fitur Honda CB650R yang dilengkapi dengan sistem i-clutch elektronik. Sistem ini memungkinkan kopling dioperasikan secara otomatis, sehingga pengendara tidak perlu menggunakan Tuas kopling manual seperti pada motor bebek. Fitur ini memudahkan pengendara saat berada di kemacetan lalu lintas, karena tangan tidak perlu capek menarik kopling. Harga motor ini dikisaran 307 jutaan.",Honda CB650R dengan Sistem i-Clutch Elektronik,Otomotif,397,119.2892209,13.50393304,-9.978354,4.835754,1590.58198,489.2677108
325,fitra.eri,6661.0,1683569.0,1519.0,"G-Class luar biasa untuk konsumen yang juga luar biasa.

Video lengkapnya sudah tayang ya.",90,2024-01-10T12:59:16,85.966,0,0,23863,231,776814.0,"Video ini memperkenalkan Mercedes AMG G63 Mansory Gronos Evo S, versi yang lebih ekstrim dari G-Class biasa. Dengan bodi karbon fiber, ban 24 inci, dan desain interior mewah menggunakan kulit kualitas tinggi, mobil ini menawarkan performa tinggi dengan mesin V8 Biturbo 4000cc yang menghasilkan 900 HP dan torsi 1250 Nm. Mobil ini dapat melaju dari 0-100 km/jam dalam 3,3 detik.",Mercedes AMG G63 Mansory Gronos Evo S: Mobil Eksotis dengan Spesifikasi Gahar,Otomotif,378,111.7841192,27.8613742,-19.458801,10.80967,1511.787002,784.3200088
507,motomobitv,7079.0,1203273.0,1215.0,Si Mamang masih aja suka kemakan hoax. Heran,44,2025-08-07T12:24:25,91.767,0,0,47563,526,1129984.0,"Video ini memberikan beberapa tips dan diskusi tentang mengisi bahan bakar dengan efektif. Dibahas tentang waktu terbaik untuk mengisi bensin, yaitu pagi hari, karena suhu yang lebih dingin membuat bensin tidak mengembang. Selain itu, dibicarakan juga penggunaan MyPertamina untuk pembayaran dan diskusi tentang kecepatan pompa bensin, yang ternyata tidak berpengaruh pada jumlah bensin yang diisi.",Tips Efektif untuk Mengisi Bahan Bakar,Otomotif,398,99.56897205,23.7611311,-11.438274,5.923366,1518.085255,682.3058293
166,erickthohir,6325.0,7566580.0,524.0,"Terima kasih untuk perjuangan seluruh pemain, pelatih dan ofisial Timnas Putri yang berhasil mengharumkan Indonesia. Belum saatnya untuk berpuas diri, kita masih akan terus berjuang untuk membawa Garuda Mendunia.

Semangat 💪🏼",225,2024-12-06T16:19:12,65.866,0,0,229647,1067,3327633.0,"Transkrip ini mencatat pertemuan dengan Presiden Prabowo yang mengirim salam dan ucapan terima kasih kepada para pemain dan pendukung. Dalam kesempatan tersebut, ditekankan pentingnya pengakuan dan dukungan terhadap sepak bola putri, serta motivasi untuk terus maju dalam menghadapi perjalanan yang masih panjang.",Dukung Sepak bola Putri Indonesia,Olahraga,313,65.24251871,15.25649345,-12.434354,6.9836574,1704.083795,684.335922
55,leonhartono,40.0,227593.0,1013.0,"Kata pak @mohmahfudmd , ini alasan kenapa premanisme ormas eksis banget di Indonesia sampai bertahun-tahun.",107,2025-05-24T15:30:56,83.712,0,1,1057,22,24234.0,"Transkrip membahas mengapa aksi premanisme masih terjadi hingga tahun 2025. Pembahasan utamanya adalah mengenai sumber dana yang dimiliki oleh kelompok preman, seperti melindungi pembalakan hutan dan mengambil tanah kosong. Ini menunjukkan bahwa kegiatan tersebut didukung oleh pihak tertentu untuk kepentingan ekonomis maupun politik.

Selain itu, transkrip menyebutkan bahwa kelompok-kelompok ini dapat memiliki aset seperti gedung dan motor yang didapatkan secara gelap, sehingga tidak tercatat dalam pajak atau laporan resmi. Penyebab utamanya adalah adanya keterkaitan dengan pejabat yang memberikan perlindungan politik.",Aksi Premanisme dan Sumber Pendanaannya,Other,626,62.9977074,28.79246507,-12.633301,8.913132,1897.377825,974.1227991
733,ikhsanqthi,105.0,127969.0,392.0,Salah satu alat yang bantu gue buat aware soal kondisi gula darah harian #SinocareCGM #iCancontrolmybloodsugar,110,2025-06-22T10:10:13,130.8,2,0,2461,23,62704.0,"Pembicara berbagi pengalaman menggunakan alat pemantau gula darah selama 15 hari berturut-turut untuk memantau kadar gula setiap 3 menit. Alat ini membantu meningkatkan kesadaran tentang fluktuasi kadar gula, terutama di pagi hari, dan merekomendasikan persiapan camilan saat kadar gula rendah. Pembicara juga menekankan pentingnya pemantauan untuk mencegah lonjakan gula dan komplikasi diabetes, seperti kerusakan saraf, ginjal, dan retina. Disarankan untuk memperbaiki pola hidup, makan sehat, berolahraga teratur, dan melakukan pemeriksaan kesehatan secara berkala.",Pengalaman Menggunakan Alat Pemantau Gula Darah dan Manajemen Diabetes,Kesehatan,568,97.04873451,14.62805339,-13.014064,6.68546,1067.819856,623.955178
944,arifinofficial_,561.0,7769.0,434.0,"🏆 Pelepasan Kontingen Atlet Jakarta Pusat
Ayo semangat para atlet negeri, Hari ini kita melepas 360 atlet terbaik Jakarta Pusat untuk berlaga dalam Pekan Olahraga Pelajar Provinsi (POPPROV) dan Pekan Olahraga Provinsi (PORPROV) DKI Jakarta 2025.

Saya menyampaikan harapan dan doa terbaik untuk seluruh atlet agar bisa menunjukkan performa terbaik, menjunjung sportivitas, dan tentunya membawa kebanggaan bagi Kota Jakarta Pusat.

Berjuanglah dengan semangat, disiplin, dan percaya diri—karena kalian adalah harapan dan inspirasi generasi muda.

Salam olahraga 💪🔥

@pramonoanungw @si.rano @dkijkarta 
@kominfojakpus @sudinpora_jp @disporadkijkt @dkijakarta 
#JakartaPusatBerprestasi #AtletJakartaPusat #POPPROV2025 #PORPROVDKI2025 #salamolahraga",745,2025-08-01T08:26:16,104.383,5,7,176,1,5511.0,"Video ini menampilkan pelepasan kontingen atlet Jakarta Pusat yang akan mengikuti Pekan Olahraga Pelajar Provinsi dan Pekan Olahraga Provinsi DKI Jakarta tahun 2025. Kontingen terdiri dari 360 atlet dan 56 pelatih serta asisten pelatih yang telah melewati proses seleksi dan latihan yang ketat. Dalam acara ini, diharapkan para atlet dapat memberikan kebanggaan dan mengharumkan nama Jakarta Pusat di tingkat provinsi.",Pelepasan Kontingen Atlet Jakarta Pusat untuk Pekan Olahraga Provinsi DKI Jakarta 2025,Olahraga,418,72.09739109,18.32271232,-12.031208,6.4573703,1530.761732,463.248174
952,onetennis.academy.bandung,256.0,10765.0,221.0,"udah bikin kesel musuh belum dengan trick ini?

#solincoindonesia #tennisbandung #onetennisacademy #belajartennis #latihantenis",127,2024-11-19T10:02:59,24.914,5,0,111,2,9005.0,"Video ini menjelaskan teknik volley forehand dalam tenis, yang terdiri dari langkah split, memposisikan kaki kanan di tengah, meletakkan ujung raket di atas, dan mengarahkan raket ke depan sebelum kontak bola di depan tubuh. Selanjutnya, dilakukan follow through. Video juga mengajak pemirsa untuk berkomentar dan membagikan teknik lain yang ingin dipelajari.",Teknik Volley Forehand dalam Tenis,Other,359,112.9624643,33.77184961,-12.269308,16.486603,1751.763851,790.6253386
630,depraz_,1938.0,118970.0,1120.0,IPHONE RESMI INDO KENA BLOKIR IMEI⁉️😱 #iphone #iphone14 #iphone14promax #ios16 #gadget #tech #apple #depraz #bestvaluehunters,125,2022-10-08T12:26:09,59.826,9,0,947,37,50028.0,"Beberapa pengguna iPhone resmi di Indonesia mengalami masalah seperti blokir IMEI atau hilang sinyal. Kemungkinan penyebabnya mencakup kerusakan IC Baseband, perubahan seriایدجه تسabeeb oleh modifikasi, atau penyalahgunaan IMEI. Untuk mengecek IC Baseband, pengguna bisa melihat modem firmware di bagian About. iPhone resmi Indonesia umumnya aman dari blokir IMEI, namun penting untuk menjaga data privasi seperti IMEI untuk menghindari masalah tersebut.",Penyebab dan Solusi iPhone Resmi Indonesia yang Terblokir,Teknologi,454,139.5499846,62.91909331,-7.2154193,4.9250717,1947.837092,1203.733054
879,hellosehat,5399.0,232289.0,101.0,"Sekitar 90% orang dewasa sudah pernah terinfeksi Varicella-zoster yang menyebabkan penyakit Cacar Air.[1]

Namun, virus tersebut tidak hilang dari tubuh melainkan menetap di saraf tulang belakang dan seiring dengan penurunan fungsi kekebalan sistem imun akibat bertambahnya usia, virus ini dapat aktif kembali dan menyebabkan cacar api.[1]

Salah satu komplikasi dari Cacar Api adalah nyeri pada sistem saraf atau Neuralgia Pascaherpes (NPH) dan pada kasus lain, penderita Cacar Api juga dapat mengalami komplikasi seperti infeksi saraf sekitar mata, penyakit jantung, kelumpuhan, serta gangguan pendengaran. Kondisi ini dapat membuat penderitanya mengalami penurunan kualitas hidup.[1]

Yuk, bagikan video ini dan cegah risiko Cacar Api! Konsultasikan dengan dokter anda mengenai pencegahan cacar api, termasuk vaksinasi.

Sumber:
1. ​Satgas Imunisasi Dewasa PAPDI. (2024). Mencegah Cacar Api Melalui Vaksinasi. Available from https://satgasimunisasipapdi.com/2024/08/01/mencegah-cacar-api-melalui-vaksinasi/. Accessed February 2025.",1034,2025-03-05T05:08:07,224.606,0,0,267,1,65715.0,"Video ini menjelaskan perbedaan antara cacar air dan cacar api, yang disebabkan oleh virus Varicella zoster. Cacar air terjadi pada infeksi pertama, sedangkan cacar api muncul ketika virus tersebut aktif kembali. Faktor risiko utama untuk cacar api adalah usia di atas 50 tahun, sistem imun lemah, dan kondisi medis tertentu. Gejala cacar air meliputi ruam gatal yang menyebar ke seluruh tubuh dan sembuh dalam satu minggu, sedangkan cacar api ditandai ruam perih di satu sisi tubuh yang memerlukan 3-5 minggu untuk sembuh.",Perbedaan antara Cacar Air dan Cacar Api,Kesehatan,523,221.7574966,40.51493435,-14.593834,7.784415,1459.108918,584.6093735
524,motomobitv,7079.0,1203273.0,1215.0,"Tayang jam 16.00 hari ini di channel Om Mobi. Kami bersama om @fitra.eri dan @ridwanhr ke Jepang, dan kali ini kamidatang ke suatu garasi yang berisi ratusan mobil langka dari Nissan.",183,2025-03-26T05:26:49,65.2,0,2,6192,30,377589.0,"Transkrip ini menceritakan kunjungan ke tempat yang terkait dengan Nissan di Jepang, namun tempat tersebut belum dibuka. Pembicara juga menyampaikan informasi tentang PSP dan permainan Gran Turismo. Selain itu, terdapat percakapan ringan tentang hubungan asmara dan permainan video.",Kunjungan ke Tempat Nissan di Jepang,Otomotif,282,93.95388294,21.30652079,-10.012309,6.7708983,1693.217209,538.8408035
778,tasyafarasya,3922.0,7346564.0,1112.0,"GWS dipake sendiri aja udah bagus sih.. tapiii! kalo kalian mau coba di-ombre, aku spill resep ombre GWS ala aku yang hasilnya GONGGG BANGET & pasti kalian akan suka! Nonton videonya & komen yaa resep ombre GWS favorit kalian yang mana?🦋",237,2025-04-15T14:03:31,114.766,0,0,30264,154,711524.0,"Video ini membahas beberapa warna lipstik dari produk JWS MOP Hex Ombre. Warna-warna seperti Nudiversal, Beriforia, Chocoloco, Malfur Sal, dan MLBB dibagikan sebagai rekomendasi. Setiap warna memiliki kelebihan seperti pigmented, tidak lengket, dan memberikan sensasi sejuk. Beberapa kombinasi ombre juga ditampilkan untuk memperkaya penampilan.",Rekomendasi Warna Lipstik Hex Ombre JWS MOP dan Kombinasi Ombre,Kecantikan,345,123.3726749,5.392641615,-12.644765,5.408685,1696.514804,840.4218499
302,ridwanhr,6737.0,1153429.0,1764.0,"Akhirnya kita melihat apa isi dari Mystery Box Mitsubishi kemarin yaitu Mitsubishi Destinator, SUV 7 seater, kabin lega, dan fitur lengkap cocok buat keluarga. 

Nah yang penasaran mau lihat dan test drive aja bisa ke Senayan Park sampai 20 Juli ini. Terus kira kira berapa ya harga yang cocok dari Mitsubishi Destinator ini?

#GrandDestinationsAwait",350,2025-07-19T04:31:40,160.6,1,0,13980,830,752674.0,"Video ini memberikan ulasan detail tentang Mitsubishi Destinator, SUV 7-seater terbaru. Dengan dimensi besar dan ground clearance tinggi, mobil ini menawarkan kenyamanan dan kepraktisan. Interior dilengkapi fitur mewah seperti jok kulit, panoramic sunroof, speedometer digital, serta teknologi canggih seperti Apple CarPlay dan Android Auto. Bagian belakang menawarkan ruang yang lega, AC double blower, dan storage yang luas. Mobil ini juga dilengkapi dengan transmisi CVT, push start button, dan fitur keamanan modern.",Mitsubishi Destinator: SUV 7-Seater dengan Fitur Canggih dan Interior Mewah,Otomotif,520,113.1544428,14.3485652,-13.516748,7.6798773,1793.194554,721.1487651
977,koni_dki,2375.0,18443.0,465.0,"Kolaborasi KONI DKI Jakarta berkomitmen memerangi doping.

Komitmen ini dibuktikan dengan menggandeng Indonesia Anti-Doping Organization (IADO). 

IADO memberikan edukasi kepada para atlet yang berlaga di Pekan Olahraga Provinsi (PORPROV) dan Pekan Olahraga Pelajar Provinsi atau POPPROV 2025 yang digelar dari tanggal 4-8 Agustus 2025.

Edukasi yang diberikan IADO kepada para atlet sangat penting untuk menghilangkan doping yang kerap terjadi. IADO berharap para atlet memahami dan mengerti tentang makanan minuman saja yang dilarang untuk dikonsumsi.

#SalamOlahraga #konidkijakarta #dkijakarta #KotaGlobalBerbudaya #Jakarta500 #PORPROV2025",643,2025-08-06T17:21:18,217.269,6,0,91,0,3723.0,"KONI DKI Jakarta bekerja sama dengan Indonesia Anti-Doping Organization (IADO) untuk memberikan edukasi anti-doping kepada atlet yang akan berlaga di PORPROF dan POPROF 2025. Edukasi ini mencakup 11 aturan anti-doping, seperti tidak menolak pemeriksaan dari petugas dan pentingnya komunikasi dengan pelatih serta dokter ketika sakit. IADO juga menekankan pentingnya memahami makanan dan minuman yang dilarang untuk dikonsumsi. Edukasi ini bertujuan untuk meningkatkan kesadaran akan pentingnya menghindari doping dan memastikan atlet memahami prosedur yang berlaku.",Edukasi Anti-Doping untuk Atlet di DKI Jakarta,Olahraga,565,144.5774978,35.58039664,-13.310485,7.05792,1491.584855,659.6886443
474,moladin_id,2657.0,94644.0,12.0,"Satu tips menarik berdasarkan pengalaman host kita @michaelboerma buat kamu yang ngerasa wipernya agak lambat terutama saat sedang melaju di kecepatan tinggi. Boleh jadi ini disebabkan pemasangan wiper yang salah. Mungkin banget kejadian kalau kamu udah ganti wiper dengan komponen aftermarket. Meski begitu, gak menutup kemungkinan juga disebabkan hal-hal lain seperti kondisi karet yang kurang baik, motor wiper lemah, atau hal lainnya.

Gimana, udah diperiksa belum?

📹 @michaelboerma 

#moladin #tipstipistipis #tipsmobil",525,2025-08-04T12:10:09,118.332,3,2,199,2,9095.0,"Video ini membahas permasalahan wiper mobil yang naik dengan cepat namun turun dengan lambat, terutama saat berada di tol. Penyebab utamanya adalah posisi motor wiper yang tidak sesuai karena dirancang untuk kendaraan setir kiri, sehingga menghambat gerakan wiper. Solusinya adalah dengan menyesuaikan posisi wiper arm dan motor wiper, yaitu dengan mencabut pin, membalik posisi motor, dan memasangnya kembali sehingga gerakan wiper menjadi lebih ringan dan lancar. Berkat perbaikan ini, wiper dapat bergerak lebih efektif, terutama dalam menghadapi angin kencang di tol.",Cara Memperbaiki Wiper Mobil yang Lemah di Jalan Tol,Otomotif,571,63.77537254,20.31295436,-17.56838,6.909852,2013.580497,815.3443404
49,stockwise.id,1153.0,292196.0,3.0,"Menteri aja stress gimana kita 🥲
#saham #sahamindonesia #sahampemula #belajarsaham #beritasaham",95,2025-03-21T12:22:37,34.9,5,0,3036,381,209712.0,"Transkrip ini menampilkan diskusi ringan tentang harga saham yang naik turun, pangan aman, dan negara aman. Beberapa nama disebutkan seperti Marwar, Teranggono, dan Budiman yang tenang karena tidak memiliki saham. Dalam diskusi ini, juga disinggung tentang ketidaksetaraan (inequality).",Diskusi tentang Harga Saham dan Ketidaksetaraan Ekonomi,Other,286,142.5840631,4.348294958,-14.0698595,8.372226,2918.497013,772.7390022
710,jagat.review,2336.0,187865.0,12.0,"PSU dengan dukungan standar-standar terbaru tentunya akan memastikan PC kita berjalan dengan baik! MSI MAG A850GLS PCIe5 ini salah satunya. Sudah mendukung standar ATX 3.1 serta 12V-2x6 Connector untuk mengakomodasi graphics card masa kini, termasuk GeForce RTX 50 Series! Efisiensinya tinggi, durabilitasnya juga terjamin!",323,2025-06-17T02:57:13,75.03,0,0,379,4,18769.0,"Video ini membahas pentingnyaUpgrade PSU saat mengganti VGA pada PC desktop. Saat upgrade ke VGA terbaru, disarankan untuk juga mengganti PSU ke yang sudah support standar terbaru untuk memastikan pasokan daya yang stabil dan sesuai dengan kebutuhan komponen PC. Contoh PSU yang direkomendasikan adalah MSI MAG A850GLS PCIe 5.0 yang memiliki kapasitas 850W, dukungan 12V 2x6 konektor, dan teknologi modular. PSU ini cocok untuk VGA seperti GeForce RTX 50 Series dan menawarkan efisiensi tinggi serta perlindungan komprehensif untuk PC.",Pentingnya Upgrade PSU Saat Mengganti VGA untuk PC,Teknologi,535,122.8263424,42.70825454,-10.267409,5.5376806,1642.133144,994.5979044
516,motomobitv,7079.0,1203273.0,1215.0,"Buat yang ke GIIAS 2025, Jangan lupa untuk mengunjungi booth Pertamina di GIIAS 2025, di hall 6. Ada banyak aktifitas seru buat keluarga anda!

Dapatkan hadiah-hadiahnya juga.
@pertamaxseries.id",194,2025-07-30T05:53:56,58.1,0,1,909,31,47450.0,"Video ini menampilkan kegiatan di Gias 2025, termasuk simulator mobil dan motor, mini sirkuit Mandalika, serta kafe di hall 6. Lokasi ini menawarkan berbagai aktivitas menarik yang bisa dinikmati pengunjung.",Eksplorasi Gias 2025 dan Sirkuit Mandalika,Otomotif,207,110.2271567,15.96157267,-8.672303,4.7875223,1319.310389,477.693422
